HPC_index,Framework,metal_smiles,organ_smiles,topo,LCD,PLD,VF,GSA,VSA,C2H4_10kPa,C2H6_10kPa,C2H4_100kPa,C2H6_100kPa,WC_C2H4,WC_C2H6,S1
3991,hMOF-5020775,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1c[c]c(C=C(O)c2c(O)cc(C(=O)[O-])cc2O)c(O)c1', 'O=C([O-])C=CC(=O)[O-]']",pcu,7.30856,5.94157,0.756193,4106.519178,2732.790378,1.255973367,0.02221539,23.77046704,1.421565713,22.51449367,1.399350323,0.897057919
3992,hMOF-5020778,[Zn][O]([Zn])([Zn])[Zn],"['N#CC(=Cc1ccc(C(=O)[O-])c(C#N)c1)c1ccc(C(=O)[O-])c(C#N)c1C#N', 'N#CC(=CC(=O)[O-])C(=O)[O-]']",pcu,7.57042,5.44618,0.712358,3577.780528,2526.90612,1.57736918,0.02552421,26.31080152,1.693983759,24.73343234,1.668459549,0.965753794
3993,hMOF-5020791,[Zn][O]([Zn])([Zn])[Zn],"['N=Nc1cc(C=Cc2cc(N=N)c(C(=O)[O-])c(N=N)c2N=N)ccc1C(=O)[O-]', 'O=C([O-])C=CC(=O)[O-]']",pcu,7.65791,5.94784,0.723539,3942.969903,2670.051496,1.368891361,0.023945211,24.2516391,1.412697012,22.88274774,1.388751801,0.873774143
3994,hMOF-5020792,[Zn][O]([Zn])([Zn])[Zn],"['N=NC(=CC(=O)[O-])C(=O)[O-]', 'N=Nc1cc(C(=O)[O-])c(N=N)cc1C=Cc1cc(N=N)c(C(=O)[O-])c2c1=NNNN=2']",pcu,7.14515,5.13128,0.680875,3394.420909,2534.74668,1.970173334,0.038459348,29.07160091,2.015771457,27.10142758,1.977312109,1.040072473
3995,hMOF-5020995,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(C=Cc2ccc(C(=O)[O-])cc2)cc1', 'O=C([O-])C(=O)[O-]']",pcu,5.71128,4.25311,0.69163,3571.193988,3097.818549,2.561284222,0.055608649,38.8580787,2.859823968,36.29679448,2.804215319,1.103949576
3996,hMOF-5021042,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C(=O)[O-]', 'CC(=Cc1cc(C)c(C(=O)[O-])c(C)c1C)c1[c]c(C)c(C(=O)[O-])c(C)c1C']",pcu,5.08245,3.92237,0.562376,1471.64059,1475.546086,10.67238022,0.447877986,98.23604304,9.307123023,87.56366282,8.859245037,1.421136693
3997,hMOF-5021047,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(C=Cc2ccc(C(=O)[O-])cc2-c2ccccc2)cc1', 'O=C([O-])C(=O)[O-]']",pcu,5.71128,3.92067,0.577699,2046.125976,1962.512734,4.469947554,0.131011254,48.66055192,4.037884171,44.19060437,3.906872917,1.244709733
3998,hMOF-5021056,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(C=Cc2c(O)cc(C(=O)[O-])c(O)c2O)c(O)c1O', 'O=C([O-])C(=O)[O-]']",pcu,5.34873,4.25357,0.637357,2582.134843,2488.754594,3.440273891,0.085384173,44.78590582,3.582477067,41.34563193,3.497092894,1.19986757
3999,hMOF-5021066,[Zn][O]([Zn])([Zn])[Zn],"['COC(=C([O])c1c(OC)cc(C(=O)[O-])cc1OC)c1[c]cc(C(=O)[O-])c(OC)c1OC', 'O=C([O-])C(=O)[O-]']",pcu,5.43028,3.65159,0.4538,787.272127,882.294648,5.628977209,0.234289692,35.98964129,2.970927179,30.36066408,2.736637487,1.238242619
4000,hMOF-5021067,[Zn][O]([Zn])([Zn])[Zn],"['[CH2]OC(=C(OCC)c1ccc(C(=O)[O-])cc1OCC)c1ccc(C(=O)[O-])cc1OCC', 'O=C([O-])C(=O)[O-]']",pcu,5.70435,3.91152,0.482464,1157.179705,1249.482669,5.883845048,0.236015228,42.20024536,4.133844587,36.31640031,3.897829359,1.469367495
4001,hMOF-5021161,[Zn][O]([Zn])([Zn])[Zn],"['COc1c(C(=O)[O-])cc2ccc(C(=O)[O-])cc2c1OC', 'COc1c(C(=O)[O-])c([O])c2c(OC)cc(C(=O)[O-])cc2c1OC']",sql,12.29449,8.62856,0.768403,4220.03225,2157.979943,1.063896641,0.01408921,23.12103802,0.994311003,22.05714138,0.980221793,0.645069007
4002,hMOF-5021303,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1c2ccccc2c(C(=O)[O-])c2cc(-c3ccccc3)ccc12', 'O=C([O-])c1ccc(C=Cc2ccc(C(=O)[O-])cc2-c2ccccc2)c(-c2ccccc2)c1']",pcu,9.04847,5.75056,0.600035,2616.637881,1925.102417,9.7432962,0.467963941,57.15112657,5.199599346,47.40783037,4.731635405,1.364697336
4003,hMOF-5021320,[Zn][O]([Zn])([Zn])[Zn],"['COc1cc(C(=O)[O-])c(OC)c([O])c1C=Cc1cc(OC)c(C(=O)[O-])c(OC)c1OC', 'COc1cc2c(C(=O)[O-])c3c(OC)c(OC)cc(OC)c3c(C(=O)[O-])c2cc1[O]']",sql,12.59215,11.00331,0.751122,3659.945421,1997.353946,2.606318682,0.053012052,33.67027842,2.214562377,31.06395974,2.161550325,0.986580367
4004,hMOF-5021322,[Zn][O]([Zn])([Zn])[Zn],"['COc1cc(OC)c2c(C(=O)[O-])c3c(OC)c(OC)ccc3c(C(=O)[O-])c2c1', 'COc1ccc2c(C(=O)[O-])c3ccccc3c(C(=O)[O-])c2c1']",sql,9.46434,6.42646,0.675575,3121.376869,2289.577082,7.053819259,0.258005572,52.47239344,4.55112439,45.41857418,4.293118818,1.301005374
4005,hMOF-5021589,[Zn][O]([Zn])([Zn])[Zn],"['COc1cc2cc(OC)c3c4cc(C(=O)[O-])ccc4ccc3c2c(OC)c1C(=O)[O-]', 'COc1cc2ccc3c(ccc4c([O])c(OC)c(C(=O)[O-])c(OC)c43)c2cc1C(=O)[O-]']",sql,10.77025,8.46697,0.765455,4480.491238,2257.793275,2.094849673,0.033255851,33.11735926,2.006735115,31.02250959,1.973479264,0.908919896
4006,hMOF-5021659,[Zn][O]([Zn])([Zn])[Zn],"['CCC(=Cc1ccc(C(=O)[O-])c(CC)c1)c1ccc(C(=O)[O-])c(CC)c1', 'O=C([O-])C#CC#CC(=O)[O-]']",pcu,12.55958,10.38649,0.839947,4892.698443,1983.937184,0.304866928,0.003112475,11.83798749,0.236703725,11.53312056,0.23359125,0.299929011
4007,hMOF-5021676,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(C=C(c2ccccc2)c2ccc(C(=O)[O-])c(-c3ccccc3)c2)cc1', 'O=C([O-])C#CC#CC(=O)[O-]']",pcu,11.59722,8.20702,0.806047,5106.247791,2227.046925,0.319472227,0.003327836,12.14124683,0.266226856,11.8217746,0.26289902,0.328912088
4008,hMOF-5021677,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(C=Cc2c(-c3ccccc3)cc(C(=O)[O-])c(-c3ccccc3)c2-c2ccccc2)cc1', 'O=C([O-])C#CC#CC(=O)[O-]']",pcu,11.09108,8.14833,0.775403,5074.785014,2387.2467,0.412496754,0.004426794,14.68783564,0.374265348,14.27533889,0.369838554,0.382219706
4009,hMOF-5021678,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(C=Cc2cc(-c3ccccc3)c(C(=O)[O-])cc2-c2ccccc2)c(-c2ccccc2)c1', 'O=C([O-])C#CC#CC(=O)[O-]']",pcu,11.29079,8.20855,0.778776,5073.228079,2386.514297,0.471654825,0.003756068,15.60874302,0.449118417,15.1370882,0.445362349,0.43160274
4010,hMOF-5021679,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(C(=Cc2cc(-c3ccccc3)c(C(=O)[O-])c(-c3ccccc3)c2-c2ccccc2)c2ccccc2)cc1-c1ccccc1', 'O=C([O-])C#CC#CC(=O)[O-]']",pcu,9.06595,7.43619,0.721921,4613.688557,2486.639364,0.845801158,0.011474047,20.51114642,0.8114961,19.66534526,0.800022053,0.593454956
4011,hMOF-5021719,[Zn][O]([Zn])([Zn])[Zn],"['CCOc1cc(C(=O)[O-])ccc1C=Cc1ccc(C(=O)[O-])cc1', 'O=C([O-])C#CC#CC(=O)[O-]']",pcu,13.09782,10.578,0.85174,5068.085248,1963.490154,0.218260452,0.001465928,9.6656804,0.175748528,9.447419948,0.1742826,0.27274106
4012,hMOF-5021721,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C#CC#CC(=O)[O-]', '[CH2]OC(=C(OCC)c1ccc(C(=O)[O-])cc1[O])c1cc(OCC)c(C(=O)[O-])c(OCC)c1OCC']",pcu,11.36938,8.33038,0.778575,4768.449305,2320.536286,0.578206213,0.007131945,17.36965697,0.51401871,16.79145076,0.506886765,0.443893663
4013,hMOF-5021722,[Zn][O]([Zn])([Zn])[Zn],"['CCCOc1cc(C=Cc2ccc(C(=O)[O-])c(OCCC)c2OCCC)ccc1C(=O)[O-]', 'O=C([O-])C#CC#CC(=O)[O-]']",pcu,11.42733,8.43319,0.805544,4820.863034,2150.421467,0.379556949,0.00268788,12.68651064,0.304296309,12.30695369,0.301608429,0.359787239
4014,hMOF-5021779,[Zn][O]([Zn])([Zn])[Zn],['O=C([O-])c1[c]cc(C=Cc2c[c]c(C(=O)[O-])cc2)[c]c1'],pcu,6.11638,5.1659,0.539539,1230.053833,1498.160568,12.35137657,1.120143804,52.64697602,6.372051038,40.29559945,5.251907234,1.815503431
4015,hMOF-5021797,[Zn][O]([Zn])([Zn])[Zn],['O=C(OBr)c1[c][c]c(C=[C]c2c(Br)cc(C(=O)[O-])cc2Br)cc1'],pcu,6.11638,4.76642,0.566583,936.83911,1484.440088,15.83641857,1.908891045,45.42463326,5.70126652,29.58821469,3.792375475,1.882656868
4016,hMOF-5021836,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C#CC#CC#CC(=O)[O-]', 'O=C([O-])c1ccc(C=C(c2ccccc2)c2c(-c3ccccc3)c(-c3ccccc3)c(C(=O)[O-])c(-c3ccccc3)c2-c2ccccc2)cc1']",pcu,12.26846,9.58399,0.809255,5070.633933,1986.383975,0.562136423,0.004389932,15.11059624,0.467358916,14.54845982,0.462968984,0.463938261
4017,hMOF-5021839,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C#CC#CC#CC(=O)[O-]', 'O=C([O-])c1ccc(C(=C(c2ccccc2)c2ccc(C(=O)[O-])c(-c3ccccc3)c2-c2ccccc2)c2ccccc2)cc1-c1ccccc1']",pcu,13.06119,10.28781,0.815994,4959.403606,1942.723484,0.557633928,0.006978866,15.90461113,0.46994785,15.3469772,0.462968984,0.443218491
4018,hMOF-5021939,[Zn][O]([Zn])([Zn])[Zn],['O=C([O-])c1[c]cc(C=Cc2ccc(C(=O)[O-])c(Cl)c2)[c]c1Cl'],pcu,4.52407,2.98814,0.444771,332.978216,521.981495,13.36543804,1.053330319,35.34079553,3.158802981,21.97535749,2.105472662,1.340718114
4019,hMOF-5022180,[Zn][O]([Zn])([Zn])[Zn],['O=C([O-])c1ccc(C(Br)=Cc2c[c]c(C(=O)[O-])c(Br)c2)cc1'],pcu,3.87915,2.77488,0.334301,74.059179,173.141903,4.096036736,0.116658604,14.47874323,0.696822388,10.38270649,0.580163784,0.721909053
4020,hMOF-5022293,[Zn][O]([Zn])([Zn])[Zn],"['CCCC12C3C4C5(CCC)C3(C(=O)[O-])C1C5(CCC)C42C(=O)[O-]', 'CCCC12C3C4C5C(C41C(=O)[O-])C2(CCC)C53C(=O)[O-]']",pcu,7.37122,3.77169,0.401756,891.704048,878.10572,3.821882991,0.098379019,38.69062353,2.640388812,34.86874054,2.542009793,1.023654533
4021,hMOF-5022398,[Zn][O]([Zn])([Zn])[Zn],['O=C([O-])c1[c]cc(C=Cc2ccc(C(=O)[O-])c(Br)c2)[c]c1'],pcu,4.88087,2.76743,0.285026,173.388793,291.215936,6.441546438,0.400830298,22.83948764,2.004285113,16.3979412,1.603454815,1.316328859
4022,hMOF-5022474,[Zn][O]([Zn])([Zn])[Zn],"['CCOC12C3C4C5C3(C#CC(=O)[O-])C1(OCC)C5(OCC)C42C#CC(=O)[O-]', 'CCOc1cc(C2=Cc3ccc(C(=O)[O-])c(OCC)c3OCO2)c(OCC)c(OCC)c1C(=O)[O-]']",pcu,13.80339,9.27209,0.757219,5010.095886,2072.108204,0.847448789,0.007778079,18.66304724,0.69387696,17.81559845,0.686098881,0.557687834
4023,hMOF-5022616,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(C2=N[N]C(c3[c]c(Cl)c(C(=O)[O-])cc3)=N[N]2)c(Cl)c1', 'O=C([O-])c1ccc(-c2nnc(-c3[c]c(Cl)c(C(=O)[O-])cc3)nn2)c(Cl)c1']",pcu,4.23869,3.596,0.360331,197.885841,331.893718,19.23114624,1.248125254,57.10348062,4.191554971,37.87233438,2.943429717,1.101041896
4024,hMOF-5022619,[Zn][O]([Zn])([Zn])[Zn],['O=C([O-])c1[c]cc(-c2nnc(-c3[c]cc(C(=O)[O-])c(Cl)[c]3)nn2)cc1'],pcu,4.8872,1.86088,0.300326,249.644769,443.415258,22.22704383,3.130554656,29.76573011,3.608040548,7.53868628,0.477485892,1.818218737
4025,hMOF-5022630,[Zn][O]([Zn])([Zn])[Zn],['O=C([O-])c1ccc(C2=NN(Br)C(c3cc(Br)c(C(=O)[O-])cc3Br)=NN2Br)[c]c1Br'],pcu,4.7509,2.64185,0.371103,187.724232,420.062374,14.33917923,2.055252271,21.74548778,2.604582924,7.40630855,0.549330653,1.796636813
4026,hMOF-5022656,[Zn][O]([Zn])([Zn])[Zn],"['CCCc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'CCCc1cc(C(=O)[O-])c(CCC)cc1C(=O)[O-]']",pcu,10.8412,7.84344,0.737772,3729.041514,2105.076669,2.237634596,0.036370774,35.01994418,2.114378085,32.78230958,2.078007311,0.905645969
4027,hMOF-5022659,[Zn][O]([Zn])([Zn])[Zn],"['CCCc1cc(C(=O)[O-])c(CCC)c(CCC)c1C(=O)[O-]', 'CCCc1cc(-c2nnc(-c3c(CCC)cc(C(=O)[O-])cc3CCC)nn2)c(CCC)cc1C(=O)[O-]']",pcu,8.17602,6.79846,0.696133,3565.116488,2299.955451,7.249596095,0.25824554,65.05541085,5.885876596,57.80581476,5.627631056,1.357122302
4028,hMOF-5022660,[Zn][O]([Zn])([Zn])[Zn],"['CCCc1cc(C(=O)[O-])ccc1C(=O)[O-]', 'CCCc1cc(C(=O)[O-])ccc1-c1nnc(-c2ccc(C(=O)[O-])cc2)nn1']",pcu,10.22821,8.43786,0.775306,4597.290853,2317.239405,1.027395468,0.013977264,24.01467021,0.943398767,22.98727474,0.929421503,0.589264037
4029,hMOF-5022673,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(C(=O)[O-])c(-c2ccccc2)c1-c1ccccc1', 'O=C([O-])c1cc(-c2[c]cccc2)c(C2=NN=C(c3ccc(C(=O)[O-])c(-c4ccccc4)c3-c3ccccc3)[N]N2)cc1-c1ccccc1']",pcu,9.20959,6.24495,0.566277,2512.291653,1846.933833,2.181223917,0.045269135,30.53558327,1.966834403,28.35435935,1.921565268,0.966168414
4030,hMOF-5022717,[Zn][O]([Zn])([Zn])[Zn],"['N=Nc1cc(-c2nnc(-c3cc(N=N)c(C(=O)[O-])cc3N=N)nn2)ccc1C(=O)[O-]', 'N=Nc1cc(C(=O)[O-])ccc1C(=O)[O-]']",pcu,10.98415,8.62672,0.777301,4129.300234,2108.699139,0.430172184,0.004073103,13.82266472,0.3669734,13.39249254,0.362900297,0.398230089
4031,hMOF-5022798,[Zn][O]([Zn])([Zn])[Zn],"['CCCc1cc(C(=O)[O-])c(CCC)c(CCC)c1-c1nnc(-c2c(CCC)c(CCC)c(C(=O)[O-])c(CCC)c2CCC)nn1', 'CCCc1cc(-c2c(CCC)c(CCC)c(C(=O)[O-])c(CCC)c2CCC)ccc1C(=O)[O-]']",pcu,13.44664,9.03101,0.756756,3680.014984,1764.871426,3.934482321,0.092080804,43.87826031,3.427608345,39.94377799,3.335527541,1.171744842
4032,hMOF-5022814,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(C2=NNC(c3c(-c4ccccc4)cc(C(=O)[O-])c(-c4ccccc4)c3-c3[c]cccc3)=NN2)c(-c2[c]cccc2)c1-c1ccccc1', 'O=C([O-])c1cc(-c2[c]cccc2)c([C]2N[N]C(c3c(-c4ccccc4)cc(C(=O)[O-])c(-c4ccccc4)c3-c3ccccc3)=NN2)c(-c2[c]cccc2)c1']",pcu,16.75859,12.22326,0.789672,4371.175292,1674.325031,1.765882612,0.032260168,23.73845288,1.498054043,21.97257027,1.465793875,0.946599627
4033,hMOF-5022859,[Zn][O]([Zn])([Zn])[Zn],"['CCCOc1cc(C(=O)[O-])c(OCCC)c(OCCC)c1-c1nnc(-c2ccc(C(=O)[O-])c(OCCC)c2[O])nn1', 'CCCOc1cc(-c2ccc(C(=O)[O-])c(OCCC)c2OCCC)c(OCCC)cc1C(=O)[O-]']",pcu,13.31367,8.92964,0.731972,3779.662774,1852.753258,1.897277663,0.033467886,27.90656277,1.730091053,26.00928511,1.696623167,0.929937736
4034,hMOF-5022,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])C=C(C(=O)[O-])c1ccccc1']",pcu,7.21784,5.22308,0.690097,2823.133356,2447.192751,1.807054445,0.035575953,27.22850271,1.980794681,25.42144827,1.945218728,1.091206539
4035,hMOF-5023192,[Zn][O]([Zn])([Zn])[Zn],"['CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)ccc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",pcu,9.17456,7.25446,0.765069,4496.810773,2625.685253,1.446644624,0.023059939,24.67926675,1.459707479,23.23262213,1.43664754,0.887206756
4036,hMOF-5023194,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C#CC(=O)[O-]', 'CCc1cc(-c2nnc(-c3c(CC)cc(C(=O)[O-])c(CC)c3CC)nn2)c(CC)c(CC)c1C(=O)[O-]']",pcu,8.65691,6.71791,0.748176,4297.164029,2659.806598,2.403944546,0.049605405,34.81444348,2.589037463,32.41049893,2.539432058,1.115501443
4037,hMOF-5023195,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C#CC(=O)[O-]', 'CCc1cc(C2=N[N]C(c3ccc(C(=O)[O-])c(CC)c3CC)=N[N]2)cc(CC)c1C(=O)[O-]']",pcu,9.31811,6.54295,0.767143,4660.267053,2721.126579,1.637788859,0.026458948,26.39869846,1.635589501,24.7609096,1.609130553,0.929358035
4038,hMOF-5023200,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C#CC(=O)[O-]', 'CCCc1c(C(=O)[O-])ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c1CCC']",pcu,9.25674,6.37234,0.789371,4508.114705,2553.23935,1.509777344,0.024667095,25.50440145,1.516923243,23.99462411,1.492256148,0.892153799
4039,hMOF-5023203,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C#CC(=O)[O-]', 'CCCc1cc(C(=O)[O-])cc(CCC)c1-c1nnc(-c2ccc(C(=O)[O-])c(CCC)c2CCC)nn1']",pcu,8.73866,5.63403,0.766285,4421.389949,2736.698465,2.692397773,0.059161832,39.38662832,3.117533065,36.69423055,3.058371233,1.187281013
4040,hMOF-5023219,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C#CC(=O)[O-]', 'O=C([O-])c1ccc(C2=NN=C(c3ccc(C(=O)[O-])c(-c4ccccc4)c3)[N]N2)c(-c2[c]cccc2)c1']",pcu,7.88169,5.99986,0.738507,4427.743414,2695.999579,1.422682225,0.024606139,24.531362,1.550889796,23.10867978,1.526283657,0.94831045
4041,hMOF-5023220,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(C2=NN=C(c3c(-c4[c]cccc4)cc(C(=O)[O-])c(-c4ccccc4)c3-c3ccccc3)N[N]2)cc1-c1ccccc1', 'O=C([O-])C#CC(=O)[O-]']",pcu,7.76661,5.95471,0.670191,3563.216929,2508.551745,5.632381894,0.218617895,54.39882066,5.311502784,48.76643877,5.092884889,1.464600533
4042,hMOF-5023221,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(C2=NN=C(c3cc(-c4ccccc4)c(C(=O)[O-])cc3-c3ccccc3)[N]N2)c(-c2[c]cccc2)c1', 'O=C([O-])C#CC(=O)[O-]']",pcu,7.88999,5.46445,0.714403,3978.446622,2611.65382,2.752551336,0.062304692,37.91201968,3.076049626,35.15946834,3.013744934,1.217047912
4043,hMOF-5023222,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1cc(-c2[c]cccc2)c(C2=NN=C(c3cc(-c4ccccc4)c(C(=O)[O-])c(-c4ccccc4)c3-c3ccccc3)[N]N2)c(-c2ccccc2)c1-c1ccccc1', 'O=C([O-])C#CC(=O)[O-]']",pcu,5.85796,4.86159,0.57202,2348.592784,1876.851655,7.182200885,0.340242578,63.52105413,6.519830834,56.33885325,6.179588256,1.539607046
4044,hMOF-5023225,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1cc(O)c(-c2nnc(-c3c(O)c(O)c(C(=O)[O-])c(O)c3O)nn2)c(O)c1O', 'O=C([O-])C#CC(=O)[O-]']",pcu,9.408,7.44521,0.785564,4364.422827,2547.791773,0.806885508,0.011399324,17.19044775,0.798286017,16.38356224,0.786886693,0.696566514
4045,hMOF-5023249,[Zn][O]([Zn])([Zn])[Zn],"['COc1cc(-c2nnc(-c3cc(OC)c(C(=O)[O-])cc3OC)nn2)ccc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",pcu,9.44176,7.46089,0.775699,4528.82798,2581.723572,0.913176931,0.012219382,18.30668191,0.852148287,17.39350498,0.839928905,0.698227258
4046,hMOF-5023250,[Zn][O]([Zn])([Zn])[Zn],"['COc1cc(-c2nnc(-c3c(OC)cc(C(=O)[O-])c(OC)c3[O])nn2)ccc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",pcu,8.91306,6.41321,0.771332,4672.046834,2751.049191,1.229122573,0.018703177,21.88800435,1.179621938,20.65888178,1.160918761,0.808403031
4047,hMOF-5023253,[Zn][O]([Zn])([Zn])[Zn],"['CCOc1cc(-c2nnc(-c3ccc(C(=O)[O-])c(OCC)c3OCC)nn2)c(OCC)c(OCC)c1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",pcu,8.13558,5.96408,0.681611,3999.745078,2605.57211,1.561665972,0.025388572,24.9273359,1.612263902,23.36566993,1.58687533,0.970178226
4048,hMOF-5023257,[Zn][O]([Zn])([Zn])[Zn],"['C[CH]Oc1c(OCC)c(C(=O)[O-])cc(OCC)c1C1=NN=C(c2ccc(C(=O)[O-])c(OCC)c2)[N]N1', 'O=C([O-])C#CC(=O)[O-]']",pcu,8.10658,6.687,0.719057,4122.899746,2572.276787,1.552182142,0.027881271,25.19256798,1.615117717,23.64038584,1.587236446,0.961663209
4049,hMOF-5023264,[Zn][O]([Zn])([Zn])[Zn],"['CCCOc1cc(-c2nnc(-c3c(OCCC)cc(C(=O)[O-])cc3OCCC)nn2)ccc1C(=O)[O-]', 'O=C([O-])C#CC(=O)[O-]']",pcu,9.31651,6.0681,0.725828,4266.13513,2656.381906,1.60906645,0.02968642,26.63778072,1.691500951,25.02871427,1.661814531,0.952501056
4050,hMOF-5023275,[Zn][O]([Zn])([Zn])[Zn],"['N=Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N=N)cc(C(=O)[O-])c(N=N)c2N=N)nn1', 'O=C([O-])C#CC(=O)[O-]']",pcu,8.71292,6.56314,0.777552,4611.987277,2692.477503,0.945952062,0.014731549,19.04455937,0.966816201,18.09860731,0.952084652,0.761490079
4051,hMOF-5023901,[Zn][O]([Zn])([Zn])[Zn],['CCC1=CC2O[C]c3c(CC)c(-c4ccc(CC)cc4)c(C(=O)[O-])c(CC)c3C2=C[CH]1'],pcu,9.71773,7.33019,0.646325,2411.813547,1842.73173,16.07789,1.404297194,62.74980516,6.694364025,46.67191516,5.290066831,1.600251349
4052,hMOF-5023907,[Zn][O]([Zn])([Zn])[Zn],['O=C([O-])c1ccc(C2=NN=C(c3cc(-c4ccccc4)c(C(=O)[O-])cc3-c3[c]cccc3)N[N]2)cc1-c1ccccc1'],pcu,12.12703,10.2301,0.655407,3055.362213,1883.070853,4.546869996,0.154071485,39.91442945,3.449061743,35.36755945,3.294990258,1.296171005
4053,hMOF-5023971,[Zn][O]([Zn])([Zn])[Zn],"['Cc1cc(-c2nnc(-c3c(C)c(C)c(C(=O)[O-])c(C)c3C)nn2)ccc1C(=O)[O-]', 'O=C([O-])C=CC(=O)[O-]']",pcu,9.46605,6.59375,0.742162,4082.154804,2512.719644,1.382799023,0.023135812,23.86386101,1.383146408,22.48106199,1.360010596,0.869398129
4054,hMOF-5023979,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C=CC(=O)[O-]', 'CCc1cc(C(=O)[O-])c(CC)c(CC)c1C1=N[N]C(c2ccc(C(=O)[O-])c(CC)c2CC)=N[N]1']",pcu,8.75294,5.82792,0.728201,3801.532427,2552.938426,2.960880771,0.070684327,41.26688914,3.331764078,38.30600837,3.261079751,1.211054727
4055,hMOF-5023984,[Zn][O]([Zn])([Zn])[Zn],"['CCC(C(=O)[O-])=C(CC)C(=O)[O-]', 'CCc1cc(C(=O)[O-])ccc1C1=N[N]C(c2c(CC)c(CC)c(C(=O)[O-])c(CC)c2CC)=N[N]1']",pcu,8.95318,5.81232,0.665594,3029.090841,2243.601421,7.321554682,0.362891036,58.28211308,5.953814558,50.9605584,5.590923522,1.532326363
4056,hMOF-5023989,[Zn][O]([Zn])([Zn])[Zn],"['CCCc1c(CCC)c(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)c(CCC)c(CCC)c1C(=O)[O-]', 'CCCC(=CC(=O)[O-])C(=O)[O-]']",sql,8.26512,6.48299,0.599502,2431.859639,1822.949568,5.473269699,0.201593302,44.5610102,4.057324991,39.0877405,3.855731689,1.365765152
4057,hMOF-5023999,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(-c4ccccc4)c3-c3ccccc3)nn2)cc1', 'O=C([O-])C=CC(=O)[O-]']",pcu,8.2319,6.26177,0.691355,3614.216461,2457.327957,2.678779833,0.063266737,31.93283522,2.374984928,29.25405539,2.311718191,1.11561575
4058,hMOF-5024009,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C=C(O)C(=O)[O-]', 'O=C([O-])c1cc(O)c(-c2nnc(-c3ccc(C(=O)[O-])c(O)c3)nn2)c(O)c1']",pcu,7.93908,6.66197,0.745027,4129.961008,2600.380787,0.845262127,0.011407603,17.24767678,0.798119865,16.40241465,0.786712262,0.694110756
4059,hMOF-5024036,[Zn][O]([Zn])([Zn])[Zn],"['O=C([O-])C=CC(=O)[O-]', 'CCCOc1cc(-c2nnc(-c3c(OCCC)cc(C(=O)[O-])c(OCCC)c3OCCC)nn2)c(OCCC)cc1C(=O)[O-]']",pcu,6.80013,4.24068,0.632378,3085.007945,2365.374769,5.366737003,0.206290698,58.36085985,5.735539486,52.99412285,5.529248788,1.474157381
